1520530318.6505682,-0.011174,-0.0312394,-0.0006551417,0.01138285,-0.002796829,-0.002142651,0.999929
1520530318.7005701,-0.02641447,-0.05746582,-0.006826933,0.02293204,-0.00577564,-0.004217269,0.9997115
1520530318.7505713,-0.04779693,-0.08107574,-0.01553272,0.03385444,-0.01119602,-0.003842958,0.9993567
1520530318.8005731,-0.06687749,-0.09833833,-0.02364621,0.04382919,-0.01738346,-0.0008581282,0.9988874
1520530318.850574,-0.09345198,-0.1162281,-0.04098655,0.05191677,-0.02369498,0.004411283,0.9983605
1520530318.9005764,-0.1284526,-0.1265102,-0.0577573,0.05700516,-0.03330136,0.01473984,0.9977095
1520530318.9505773,-0.1562564,-0.1316297,-0.07363579,0.05589037,-0.0452341,0.02491015,0.9971007
1520530318.9999554,-0.1834766,-0.1099972,-0.09451315,0.05755408,-0.05948412,0.03114983,0.9960818
1520530319.0499573,-0.2070295,-0.09814402,-0.107405,0.05192249,-0.07433302,0.0338356,0.9953059
1520530319.0999596,-0.2450387,-0.08237404,-0.1268459,0.04555856,-0.08659394,0.03409886,0.9946171
