1520530318.2507713,0.01570973,-0.0128645,0.005226017,0.01587911,0.0103671,-0.0007516249,0.9998199
1520530318.3007722,0.02692491,-0.02695911,0.009721165,0.03189175,0.01986877,-0.002928388,0.9992896
1520530318.350774,0.03569254,-0.04278899,0.01304118,0.04680753,0.02811182,-0.005843583,0.9984912
1520530318.4007752,0.03988997,-0.05929667,0.01296491,0.0620824,0.03387072,-0.007285033,0.9974695
1520530318.4507771,0.04130168,-0.07877547,0.01429945,0.07503368,0.03508472,-0.008875463,0.9965241
1520530318.500778,0.03825251,-0.1029588,0.009697421,0.08488672,0.03539508,-0.0118807,0.9956908
1520530318.5507801,0.02829899,-0.1253949,0.006352886,0.09594496,0.03702154,-0.01680261,0.994556
1520530318.6005671,0.02142777,-0.1430846,-0.0001427362,0.107333,0.0345164,-0.01699341,0.9934785
1520530318.6505682,0.008947977,-0.1597781,-0.009557927,0.1211118,0.03334085,-0.02060016,0.9918649
1520530318.7005701,-0.006362289,-0.180729,-0.01986254,0.1314647,0.03151653,-0.02617737,0.9904739
1520530318.7505713,-0.0329205,-0.1993744,-0.03008579,0.1410595,0.02963699,-0.02897237,0.9891332
