1305031102.243211,0,0,0,-0,-0,-0,1
1305031102.275326,-0.006271188,0.00325202,0.02238925,-0.01424667,-0.006231841,-0.002008094,0.9998771
1305031102.3112669,-0.00829989,0.003857454,0.03025125,-0.01796107,-0.007176132,-0.002234007,0.9998105
1305031102.3432331,-0.01063814,0.004972056,0.03786828,-0.01944537,-0.007841236,-0.0008846177,0.9997798
1305031102.375329,-0.01257458,0.005487926,0.04517424,-0.02159347,-0.008746106,-0.0008384284,0.9997283
1305031102.411258,-0.01487666,0.006496042,0.05274595,-0.02360578,-0.01068073,-0.001761874,0.9996628
1305031102.4432709,-0.01638713,0.007498372,0.05944822,-0.02965336,-0.0133272,-0.0007871935,0.9994711
1305031102.475318,-0.01922781,0.008769498,0.06601257,-0.0359491,-0.01365078,-0.002989268,0.999256
1305031102.511219,-0.01938794,0.009875411,0.07396323,-0.04029139,-0.01240131,-0.004217749,0.9991021
1305031102.54322,-0.02250061,0.009616658,0.08181309,-0.04492046,-0.009067599,-0.008051913,0.998917
1305031102.5752859,-0.02563104,0.009421644,0.08882929,-0.04508328,-0.00524459,-0.01328233,0.9988812
1305031102.611233,-0.02730157,0.01146045,0.09880392,-0.04050719,-0.0017723,-0.01194254,0.9991063
1305031102.643265,-0.02740848,0.01014711,0.1054804,-0.04167543,-0.001702725,-0.009442387,0.9990851
1305031102.6752851,-0.03039752,0.01189427,0.1125387,-0.04256093,-0.001524133,-0.009846806,0.9990442
1305031102.7112629,-0.03327713,0.014036,0.1208475,-0.04176207,-0.000133618,-0.009800452,0.9990795
1305031102.7432339,-0.03385295,0.01431017,0.1230079,-0.04414158,0.0013368,-0.008166677,0.998991
1305031102.7754719,-0.03652295,0.0153445,0.1323521,-0.04539466,0.005507788,-0.01313122,0.9988676
1305031102.8112321,-0.03835772,0.01617707,0.1390625,-0.04692294,0.009608791,-0.01413121,0.9987524
1305031102.8432901,-0.04112258,0.01727845,0.1486614,-0.04794848,0.01522278,-0.01710184,0.9985874
1305031102.8753631,-0.04329125,0.01817321,0.1561742,-0.04785847,0.01936278,-0.01892404,0.9984872
1305031102.911185,-0.04516056,0.01893714,0.1627049,-0.04810631,0.02182815,-0.0209498,0.9983839
