1.403638152245097e+18,-0.0318331,-0.02919843,0.03094847,-0.002900748,-0.01208089,-0.009624101,0.9998765
1.4036381522950971e+18,-0.03647424,-0.03278913,0.03494295,-0.003271387,-0.01083893,-0.01074105,0.9998782
1.403638152345097e+18,-0.0395794,-0.03458546,0.03855397,-0.002516481,-0.009693634,-0.01225979,0.9998747
1.4036381523950971e+18,-0.04362819,-0.0363874,0.0421303,-0.003061561,-0.008406721,-0.01368131,0.9998664
1.403638152445097e+18,-0.04767127,-0.03833884,0.04573948,-0.003708599,-0.007142081,-0.01466874,0.99986
1.4036381524950971e+18,-0.05269407,-0.04069038,0.04993079,-0.004752424,-0.005442071,-0.01618167,0.999843
1.403638152545097e+18,-0.0566847,-0.04202861,0.0539587,-0.004353867,-0.005212803,-0.01629579,0.9998442
1.4036381525950971e+18,-0.0609662,-0.043396,0.05806727,-0.004883101,-0.004826942,-0.01548519,0.9998565
1.403638152645097e+18,-0.06580644,-0.04450325,0.06227368,-0.006467765,-0.005706677,-0.01305221,0.9998776
1.4036381526950971e+18,-0.07080055,-0.04579765,0.06646279,-0.007334383,-0.007808165,-0.01065895,0.9998858
1.403638152745097e+18,-0.07520998,-0.04716628,0.07068992,-0.007206436,-0.01100633,-0.01062107,0.9998571
1.4036381527950971e+18,-0.08073553,-0.04943754,0.07400692,-0.005686804,-0.01541745,-0.00910523,0.9998235
1.403638152845097e+18,-0.0848457,-0.0517654,0.07818127,-0.00424181,-0.02136769,-0.008730633,0.9997246
1.4036381528950971e+18,-0.08980817,-0.05449557,0.08233053,-0.0007071389,-0.02775848,-0.008396903,0.9995792
1.403638152945097e+18,-0.09550954,-0.05706362,0.08637345,0.002356576,-0.03459313,-0.01015304,0.9993472
1.4036381529950971e+18,-0.09996762,-0.05954339,0.09042402,0.002761987,-0.04243375,-0.01212886,0.9990219
1.403638153045097e+18,-0.1035125,-0.06280114,0.09359339,0.0007208092,-0.05049163,-0.01447059,0.9986194
1.4036381530950971e+18,-0.1080324,-0.06544939,0.09733252,-0.001940661,-0.0574069,-0.01648065,0.9982129
1.403638153145097e+18,-0.1127286,-0.06869097,0.1004425,-0.004834848,-0.06304511,-0.01872388,0.9978234
1.4036381531950971e+18,-0.1170519,-0.0712727,0.1040483,-0.00634099,-0.06774928,-0.02088479,0.9974636
1.403638153245097e+18,-0.1218744,-0.07392325,0.108209,-0.007258156,-0.07154196,-0.02283615,0.9971498
1.4036381532950971e+18,-0.1266763,-0.07678336,0.1122522,-0.007896198,-0.07552218,-0.02603195,0.996773
1.403638153345097e+18,-0.1315372,-0.07978497,0.1160743,-0.008917551,-0.08094868,-0.02786611,0.9962888
1.4036381533950971e+18,-0.1361609,-0.08203595,0.1203439,-0.009089863,-0.08710043,-0.03099476,0.9956757
1.403638153445097e+18,-0.1400101,-0.08427668,0.1239955,-0.009404921,-0.09348603,-0.03558641,0.9949399
